did,followers_count,valid_post_count,total_likes,total_reposts,total_replies,mean_X,avg_jump_size,lambda,duration_days,post_count
did:plc:6w35svah6c7myppvw44ehnh7,391,483,1182,44,263,19.831639533478082,4.082815734989648,3.1630561177041656,166.06917194444273,638
did:plc:yghrgm6g2kvzxfvkpntgtejp,4640,2828,10792,428,1419,167.4449256918218,5.469236209335219,20.478725944961305,168.09185576388958,4320
did:plc:nxf5xsbdqytpxrdandpz5alm,715,13,16,0,1,0.2884836548936776,2.3076923076923075,0.0838527511512619,165.96855256944343,16
did:plc:4epwxamg4xjpgf3cs2y3i2cq,237,27,30,0,3,0.5338911861870983,2.2222222222222223,0.17472245889404037,167.26122282407627,34
did:plc:lnuu36x5tm3islrvwkxgsajn,630,51,255,42,47,3.7805498691449677,7.745098039215686,0.36911826557748795,165.96062012731477,62
did:plc:ev7crf6ciwctafk7l42tan5u,577,3479,124,95,9,38.95589110704726,1.0655360735843633,25.228461867429058,167.89776567129624,4320
did:plc:i77iyux4ys3w3jazfwuc3n75,41,75,412,17,12,5.425726594142386,6.88,0.5464663987380389,167.21301211805806,87
did:plc:xrs4ycxx3wngi3byvnqcwpt2,393,16,122,1,3,0.48900263017833784,8.875,0.10448173075797161,165.87160125000057,22
did:plc:ompszwrss5hqqcbue7gtlek2,53,20,182,16,11,2.3356390082420955,11.45,0.14074017228268948,155.27367974537114,25
did:plc:3ztq2rdwmnzocphta4jjjf4e,79,30,18,0,1,0.5058338343420548,1.6333333333333333,0.21624497042970742,167.41294623842668,37
did:plc:tjetuodkhuxpznwly3fuhxed,63,29,141,1,9,1.9028390416959118,6.206896551724138,0.20849017590184618,167.0730561342587,39
did:plc:op5jdaibrps5nohfthtc4czn,80,49,16,0,1,1.1223203864655873,1.346938775510204,0.3544420048974242,166.78087749999983,118
did:plc:mokfwnrg6p4ztc5454anpbzo,716,13,12,0,0,0.24978819636472085,1.9230769230769231,0.0867870317282048,166.86744394675725,20
did:plc:pyrvh7j2utzntddypuhpnkjd,12,49,27,0,6,0.8469209915719416,1.6734693877551021,0.3572067331948415,166.59000869213156,55
did:plc:k43ym6nv5ps2zttig4y7s4er,53,26,0,1,1,0.2817598186788827,1.0769230769230769,0.15506189332366885,167.67498089120343,33
did:plc:idiapse6ntyfmdpiv7dp23uv,85,13,20,0,1,0.18609830023286952,2.6153846153846154,0.09494986786797652,165.93142068287014,22
did:plc:ox7vrvyaf2hjf2bivmporejv,928,957,2160,75,192,62.57576727672404,3.5360501567398117,6.940441542458796,167.8712493865744,4320
did:plc:nkblgok3fyyltljnsoo5lxhc,130,41,149,8,7,2.105265581510962,5.0,0.28902636196042175,165.14368917824217,53
did:plc:czhaaqc6aumfrg2dh7qas73s,18,115,75,0,32,2.534580608723766,1.9304347826086956,0.8333771756603706,167.85345430555444,162
did:plc:zq5d4gfecndcbip3tqzl2bl4,344,94,76,1,20,2.0059931392282078,2.0319148936170213,0.6531067433441139,167.72324704860924,106
did:plc:qc3wocjffays2nk4zquz4cgv,147,57,96,3,10,1.9499980531996604,2.912280701754386,0.3892151630112552,167.1738327777772,68
did:plc:lcevazljxsoek2wikmykqs2n,5,135,1,0,0,1.254578373789944,1.0074074074074073,0.9815126531225632,167.4093419560183,210
did:plc:ut5ataazbw3wpzul2dztsjuk,88,29,71,10,6,0.9369005069702676,4.0,0.17584695533832606,165.82079803240796,34
did:plc:rawofzxpfrvrkfopveaq6vym,40,8,12,3,0,0.8184432222881216,2.875,0.058380220757558415,162.6918443287026,71
did:plc:7xjw7ztocgppdakb7gxwappu,370,144,167,16,33,3.781326357041905,2.5,1.046980000477548,166.86607004629792,156
did:plc:m2ocoowjeyxslvuxmw3rdi6o,895,36,191,14,10,2.3557547285628804,6.972222222222222,0.2367416162274134,166.23837437500003,43
did:plc:nyasrq7flat54u7x53t4ubur,439,15,26,0,5,0.454546104313061,3.066666666666667,0.09999658768588786,164.27000401620236,21
did:plc:ui2jwb2fdw4k4eacwigeczow,393,675,1573,45,380,28.189140137279264,3.96,4.885413247562371,167.8182412384257,720
did:plc:ctdfkqsoyqyrxo4ofbk6qh3h,580,589,952,18,232,17.687624981468215,3.0407470288624787,4.171401283956751,167.2113524768529,595
did:plc:5pjr3auszmyxz7ubxxz4rkb5,189,18,26,3,3,0.6913586324737498,2.7777777777777777,0.13047765308404932,167.00893457175957,49
did:plc:wddi4xguqtmddrda6psagv5g,109,33,59,0,8,1.0568250067668024,3.0303030303030303,0.22578781729482605,167.63108043981646,51
did:plc:66m245apcmlqla553defr6a6,95,59,39,1,10,1.031946766739025,1.847457627118644,0.4276771930415012,165.58652836805692,63
did:plc:3hi357yewzklwk3w243zyolc,296,47,92,3,15,1.6469610912821633,3.3404255319148937,0.30312865552832063,166.70580412036844,70
did:plc:ohtzkb2tbnt5rl262saf32dc,51,53,59,4,25,1.6922267421643047,2.660377358490566,0.3896363752809793,166.0119796759249,87
did:plc:gqu2mavyrbcbntijeop6iltr,64,89,26,0,5,0.9562490844836562,1.348314606741573,0.5320232327278324,167.29157815972135,91
did:plc:5b3o3ejfmdbw2j6dwfmyofwb,54,3765,57,4,0,40.046626080712066,1.0162018592297477,27.328750840770667,167.75255609953845,4320
did:plc:yfqsdr4i6spn6gvwhhetce4v,2832,3615,30937,2557,2216,413.75586848807,10.878284923928078,26.185150738592366,167.7642378472233,4320
did:plc:ipgbfwmcw2c6ekpqlkdvz4xz,64,110,331,8,41,5.877966032802282,4.454545454545454,0.787983291419225,166.56498089120345,190
did:plc:r7co72zisc37muk32tpzm73w,47,289,105,6,59,5.41940241129341,1.588235294117647,2.111472453453941,163.96023434027754,376
did:plc:6vzd4iz5tdsfqrrsj6lb2stx,137,64,423,19,31,5.677580800911477,8.390625,0.45696729511348844,167.6631511458313,105
did:plc:7pyxtgehqplrxfr7bjnqmfu4,154,73,77,1,4,3.925383528814383,2.1232876712328768,0.5195690442569536,167.54639406249754,320
did:plc:2o4c5ucjorxuzahvdtxqbb2n,114,176,453,18,27,6.715718757563236,3.8295454545454546,1.2676360410228502,167.7493534722207,180
did:plc:hzsxkyn2efuv524l73tguur5,173,585,32,0,0,9.564190888014203,1.0547008547008547,4.1599437294854695,167.07998084490774,943
did:plc:x2qrrek5scrxewh4jk5bmsgu,3057,3336,27550,2018,1255,362.2487858067786,10.239508393285371,24.194936997292654,167.76053071759088,4320
did:plc:oimkst4sntv2zaojzrwun4o3,352,10,5,1,0,0.474367833561223,1.6,0.06956183145515626,166.67431997685244,52
did:plc:d2zt3ncgftr4izlx5fnqwp2g,1825,1632,2896,267,783,81.0149952663767,3.417892156862745,11.834128876953029,167.71299077546155,4320
did:plc:x4vsuay5ng5w5y4m5rpgonth,1752,66,114,0,23,2.2122631713989214,3.0757575757575757,0.47482288589059446,166.9160084374994,93
did:plc:wcysw6jen2b6wlpllxzvtezr,1716,1154,7257,293,864,124.27980739772944,8.291161178509531,8.401361406297877,167.35022428240765,4320
did:plc:shczrb375gihokhtllku242c,1023,52,188,9,8,2.876992227628184,4.9423076923076925,0.3768658221767956,167.53063243055786,103
did:plc:hm4qcjvszx5zkdrer2gitewr,5,23,7,0,9,0.30264760346756453,1.6956521739130435,0.14534254757466275,158.24684776620455,24
did:plc:i3klgujp64mrrbbxayj4zong,3023,57,5226,872,150,74.36150227468559,110.6140350877193,0.4157672240503739,167.06544954861204,158
did:plc:zehv3utmu2kamezxxtanunvi,1182,12,125,5,5,3.185552983680666,12.25,0.08696000617097407,167.70915682870205,196
did:plc:zacl6tkgbgtnjuhzd6smejwq,381,39,64,1,15,1.1727891668787438,3.051282051282051,0.24532331422589482,166.6571961458331,54
did:plc:dcxrtpfw6fbf43ojzwmzif4a,1919,123,331,40,48,5.570820528944816,4.40650406504065,0.8839979857739243,167.46730837962969,206
did:plc:yhgkn6jh3fjm2nsedkvj5rcb,28,39,52,1,4,1.140165004118257,2.4615384615384617,0.28286723740321573,167.64766137731573,65
did:plc:q3cru7cf5qfq6tc4lzknftzs,388,18,76,4,4,0.9767535752015917,5.666666666666667,0.12450237825600452,163.37930150463075,25
did:plc:cr4tllnegizx2tonn6wkuiwe,50,9,22,1,3,3.003364942183218,3.888888888888889,0.06516925744668083,167.329073425926,331
did:plc:m7f2kyq7zuuare4q7x5bjvxm,1077,921,833,96,143,45.02966290038667,2.1639522258414767,6.709718047653008,167.06382582175786,4320
did:plc:crb5p2rugj2y5kl7vmccuwo6,245,31,10,0,1,0.9877043412261267,1.3548387096774193,0.22772389554048916,165.91678417823934,97
did:plc:vy2jgner4jz4oiykmtjjvi6m,14,167,77,3,24,3.0363865132699535,1.622754491017964,1.2140020410715373,167.02343335648376,197
did:plc:crzxug4amloijvkec4idji4y,50,1150,3552,684,662,66.72837415968277,5.259130434782609,8.36531305684986,167.36087437500004,1618
did:plc:nvvekke5h7etynzfer44wivv,1216,100,2406,163,117,28.528450505693197,27.86,0.6927230073373951,161.8588871759259,125
did:plc:vkjs23o6kzvr5rw6jfxz62mh,49,63,71,0,29,1.5183398056532493,2.5873015873015874,0.42507205952248284,166.69148432870153,66
did:plc:kkfeeoprdjnypjrzubimuqf7,179,35,110,2,11,1.4670969409656245,4.514285714285714,0.22690798632755965,157.92030271990708,38
did:plc:mzc7eyp3jvplitbxnptr4pne,162,10,2,0,3,0.13584737042536238,1.5,0.07367032003863237,165.11986998842545,164
did:plc:djohgomr766zt5w6jjiirbu6,3091,17,24,1,0,0.38850926663800656,2.4705882352941178,0.10646747620924807,159.67317537037036,18
did:plc:lkjfikutc5m3hjchqjzspxgv,21,60,88,12,15,1.805714410784186,2.9166666666666665,0.42340436402487497,165.73890684027916,70
did:plc:zdq7omy2eqyfjaiyonu4thfj,1702,628,2355,373,111,36.32875293519479,5.520700636942675,4.543141439156468,167.69137783564904,779
did:plc:sbp2x4kdn7rwvey5lnkh62u2,1080,75,56,5,4,36.767823568034835,1.8666666666666667,0.5467978894203598,167.09091839120345,4320
did:plc:oumfmpp5ii6lcqk6l2rnqaug,11,22,15,0,1,0.4357001824058913,1.7272727272727273,0.16225634174169964,165.5489647800917,32
did:plc:g27ylmhe4hn6w27phdqathnw,135,146,157,21,23,10.661117790527982,2.3767123287671232,1.0622832928114028,167.2368732175921,932
did:plc:47rrnthyxtqrhfiwlttpz254,27,2519,240,10,2143,53.126065296794906,1.9499801508535133,18.4603752292136,166.31861398148317,2685
did:plc:npyca2j4m2hwwlzin425akxu,1617,46,662,27,41,8.207559375059043,16.869565217391305,0.33336293257421573,166.6147551388873,58
did:plc:t45trnn6ebi6hne66msr6lvc,247,35,298,69,1,3.6238773316792603,11.514285714285714,0.2120350513598011,165.0670479976855,36
did:plc:tivhl272lhmz4p3wiwgxphz5,249,3472,1343,116,23,52.04176365603493,1.4268433179723503,25.224616767921127,167.62479115740845,4320
did:plc:p4ynknl7rwqnvubpapwpptw7,32,16,3,0,4,0.24426645851936657,1.4375,0.10048149749427142,159.23604686342455,21
did:plc:4wtcaoxuha6pr34p52ihqzbv,47,136,53,1,20,1.9692108497111211,1.5441176470588236,0.8829130726379691,166.27247046296245,143
did:plc:espbvk5w7hhhetsqt2sjzifv,794,28,29,3,11,1.2561022262670722,2.5357142857142856,0.20284768499015746,167.58028064814707,92
did:plc:he3yedoduxwsr5vqnambuhwg,130,226,293,6,84,8.454000460394862,2.6946902654867255,1.5934423083019964,167.22032342592598,542
did:plc:mrfvoxr4opnamfkplcl4j2uk,323,28,426,34,4,5.430001276053989,17.571428571428573,0.21046923040649268,159.22458274305419,45
did:plc:bldv32oxgo4y4cidl7hkbi6y,98,183,277,22,63,5.543408621711149,2.978142076502732,1.2973300658506177,167.47925754629628,207
did:plc:7dqczc7w2nts6lhignw7drfm,26334,3331,191841,25553,10219,2471.3068946065537,69.33173221254879,24.307181417326564,167.03463019675954,4320
did:plc:fz2exddnmc56hshq56c4qfvo,353,16,57,3,4,1.8065871205282122,5.0,0.11220183199547572,167.182677604167,121
did:plc:wmqfyxkvudkjjuzkflnc3xrc,76,61,180,8,53,3.2990990768621646,4.950819672131147,0.439749531242714,167.01740913194638,98
did:plc:dawkbcingjrsqz2hzv7md35q,2591,1523,1682,68,332,57.35505731589421,2.3670387393302694,11.06380998843676,167.53096351851744,4320
did:plc:fzwgehuw24ns3xomjsqsiv53,125,88,337,58,40,4.934318394314975,5.943181818181818,0.5684801554002403,165.90555609953626,100
did:plc:5jsmm4p2amggqv5ssfcv4wyl,59,133,72,10,26,2.520096617247635,1.8120300751879699,0.961951609836946,167.39417422453562,172
did:plc:kksvqfepjqd5ucogvpgxmglq,160,70,403,86,41,4.692667522437146,8.571428571428571,0.43017001230650387,167.2309159953699,117
did:plc:5wgcbqlpjmflzvwen35vlrjy,146,169,972,203,32,15.631278489161796,8.142011834319527,1.2336967259859235,166.80302137731402,333
did:plc:gdqxgovq5inlsfzhhyhvicq2,47,15,0,0,1,0.2175166346473322,1.0666666666666667,0.09994246947469103,165.7531440162024,24
did:plc:mihwhgp64kugrusbx6dbtlqh,978,342,3206,938,52,68.26639378922707,13.269005847953217,2.4937347017024956,167.08681533564572,4320
did:plc:2doziupq4jmog7qepstmbuht,55,18,2,0,0,0.4697449671248546,1.1111111111111112,0.12472384584089312,165.3841383449071,50
did:plc:ao37qaqvzqc2ydgiytbargtz,10684,53,57,12,10,22.343438036741496,2.490566037735849,0.38564581211094834,167.0172308564821,2353
did:plc:bh5dzqu6qvex26qd3wg4kdsb,4,20,2,0,0,0.23455684056905565,1.1,0.14890732075597143,164.30772626157437,25
did:plc:a32dv334v6wuclkdj3wbinms,9,47,35,0,8,1.059058034009446,1.9148936170212767,0.3533508103502881,161.68835702546218,57
did:plc:limamyed52c3tbu2b7uva6xy,57,49,250,11,15,3.3153691254253754,6.63265306122449,0.3557566179200661,166.7421845601858,67
did:plc:it2zxii7zzonxpwukok2uxny,233,84,115,8,23,4.164703921502158,2.738095238095238,0.6118961472801087,166.90712092592486,281
did:plc:3xrtjwsu26xquhyw3xrdqlzg,408,62,293,22,39,4.655370758481061,6.709677419354839,0.4665314848085618,162.11348667824157,71
did:plc:yarkvesoone3kkvle5jqqx24,2021,66,11532,3211,187,157.64804057582546,227.21212121212122,0.48088008146675076,166.19322041666618,93
did:plc:bhawfwdljgxswxbe6o2fs2e2,9,75,35,3,6,1.2764204100958845,1.5866666666666667,0.543035520910524,166.86894152777614,92
did:plc:cq77z2rv633npuk7dmeqd236,22,52,35,2,1,0.8874482430445477,1.7307692307692308,0.3642969925792824,166.92150984953676,77
did:plc:j5ssplezgplhg5fnrop4c6pq,1776,560,1014,274,339,25.089891173704938,3.905357142857143,4.104118895335044,166.23412321759318,909
did:plc:nrauipxbje3kdntneab7unuu,281,87,235,132,12,6.818048066367473,5.35632183908046,0.6341967171442204,165.06589978009185,297
did:plc:44uw47sjz363u756qm2hmwgy,1112,1263,2600,221,484,68.38209363233346,3.6167854315122723,9.199902689837655,167.21355496527696,4320
did:plc:e5xhvp6pvjitbra22szqnvnl,27,50,32,0,19,1.1246115364584124,2.02,0.36357832426351616,161.46180145833227,66
did:plc:gt52c7lsxnyu7hpgca3i6mfo,105,43,57,0,19,2.0862236391914393,2.7674418604651163,0.2595321090743565,167.231987835649,176
did:plc:xy2lbaw6w65glqnhnzn4gsre,35,3197,974,94,224,49.42753326647576,1.4041288708163904,23.300649805926376,167.20573194444455,4320
did:plc:fzrx5iswxskq2xtckxmwqrqa,29,75,13,0,14,0.874137362706657,1.36,0.4543981783457538,165.05347858796242,76
did:plc:pnl7kshjx5xd67lzsu42wt5l,163,46,93,8,22,2.9945936581056216,3.6739130434782608,0.3401689965668953,164.08475512731405,193
did:plc:w7cmb5odifwm5pfxyxmhyhzd,65,44,162,6,15,2.9315216949041187,5.159090909090909,0.31787108399446923,167.36111276620517,115
did:plc:rjqhwqeqwt7oc6y2zzae76mh,1136,266,188,25,5,15.643239399284356,1.8195488721804511,1.9415636919931891,166.95975292823934,1547
did:plc:zxh4pl4g3iz627sxvf7a6ocy,7972,194,3178,856,155,48.308636699311705,22.59278350515464,1.411691232376094,167.3903292476855,517
did:plc:eidi4mn24ost53l7smdxkjgc,18,50,21,2,4,0.7242404842827563,1.54,0.30346637968379225,164.7628974652787,60
did:plc:xgosaaiex65hxtiv77cmaorc,454,11,242,14,4,2.8505044488241924,24.636363636363637,0.0746645624651061,165.00239513888954,17
did:plc:aemrxkcbqm524t7rsjgwd3ip,14,146,140,0,20,3.139317485792028,2.095890410958904,1.0643031640583982,167.03069150463023,195
did:plc:7g3wg3fbhydt4f3iybgyu6pj,53,58,150,3,17,2.35778275384482,3.9310344827586206,0.4192827793806634,167.0439357060194,62
did:plc:ikxwtl57loovcf3cyuo6sx3s,153,14,22,0,6,0.37163213781409166,3.0,0.08794383103183288,159.19251908564732,16
did:plc:rc7chkme4oa3owlrkj3odqwl,146,10,9,2,2,1.5952351900099964,2.3,0.07285992778584853,167.13862670138755,182
did:plc:exwrpdbae7c3gdhip5hgjgxt,80,3429,218,130,24,39.982849884159826,1.1084864391951006,24.979515017972833,167.1715909375002,4320
did:plc:prgy6n4ypjuzoxixecqbtbmc,90,74,64,2,25,1.6910968960504982,2.22972972972973,0.5284696738677783,167.04909537036937,83
did:plc:4v3s6n7cfquhmwnrxgmketsu,42,36,29,1,5,0.6778431694841734,1.9722222222222223,0.2334484310353363,167.18889984953458,41
did:plc:s25izyxgd5jehbr4xd75nssa,1589,995,1690,119,482,57.01638830337557,3.3025125628140706,7.249093638510729,167.23391001157464,4320
did:plc:g7ypwil7fmc7t2b4nes4hjph,147,30,56,7,10,1.3472537803535602,3.433333333333333,0.2189673478939641,166.99940784722014,57
did:plc:wrfz6gvjqduh6kwh5rzvr36i,50,36,33,4,4,0.8509198356334422,2.138888888888889,0.26224495369304995,165.57522035879668,52
did:plc:62ql7wj4k5vazsjvlzeckmwd,349,84,706,26,23,8.827163036047702,9.988095238095237,0.599134472292014,166.911115104167,126
did:plc:nyt6jzfvz66dgg2e4fzmeln7,1179,3693,7841,436,694,134.9742324614182,3.429190360140807,26.93199760169248,167.11888020833334,4320
did:plc:mgleron3n2bkldgkqcbzsshe,21,14,103,6,2,1.6762952196038678,8.928571428571429,0.1008481025279437,162.00628292824106,21
did:plc:hrb265qjsgj65ulyw466kbzb,754,46,52,12,9,2.310694418888119,2.5869565217391304,0.33275122924710676,167.19975517360976,165
did:plc:rpd3eobetl5tm77p46jugpkr,31,62,26,0,30,1.3052971367728565,1.903225806451613,0.4606431220707162,162.93471000000005,83
did:plc:q2lzvkijgcm4zw6xlmtw2p5k,14,147,78,1,20,2.4884181217413617,1.6734693877551021,1.0519182336870512,166.52069726851803,159
did:plc:au3kagvq3ltx7ghpbd7funpw,480,33,473,150,9,6.659900029890327,20.151515151515152,0.2001190109274058,164.92992990740748,41
did:plc:pvx3mvlrryxdakqohxnvz3qf,328,19,40,2,0,0.6866920913108189,3.210526315789474,0.11800907606351872,161.67543320602013,32
did:plc:gttkh7ldhqzfy2a5meqinnzc,260,18,49,0,6,0.42988899846780637,4.055555555555555,0.10882583894304691,165.40189512731575,19
did:plc:r2etvtcujedtut7kdllykhpb,188,31,80,6,2,1.4888347233657115,3.838709677419355,0.22342794044007966,165.15571564814834,67
did:plc:puxx4cepem6pthsipbus4e6w,42,101,262,35,61,5.061375295515872,4.544554455445544,0.7464280299667841,165.25782627314882,137
did:plc:dacbtu47xoxdpmusmdaeuyb5,82,54,358,5,40,5.00074622955994,8.462962962962964,0.41962184507125755,158.03184658564626,64
did:plc:id4nizy2uuffzk7bp6zaferb,18952,850,4444,862,309,77.40989028680686,7.605882352941176,6.173402371061397,167.1936441666688,2030
did:plc:lwjvfiplp76spzgoezm5tq6s,635,62,88,0,17,1.8200917228328246,2.693548387096774,0.4463347739751336,165.73094383102048,85
did:plc:d6zoycqnrrolh4fed5ffcdhz,379,58,95,0,6,2.1106109274195513,2.7413793103448274,0.4586621020503034,150.90037298610918,94
did:plc:yczklumppl3ufxub2t47hrgw,2569,174,1122,135,89,13.582206352534909,8.735632183908047,1.0421334121934842,166.96518695601986,309
did:plc:lsa3vfrfpqpcdbxuibhm7kdh,106,69,68,3,10,1.566724002283431,2.1739130434782608,0.5110367974929703,164.37979681712886,83
did:plc:nuphjhxiu57gxognx42aw7ur,74,154,698,20,37,7.7944311129572705,5.902597402597403,0.9385532426231711,166.98896119212938,160
did:plc:ogxdfu7x3qh6qlvjtaw2fp4h,2571,3047,2524,126,969,73.47970308031115,2.187725631768953,22.118745103412138,167.2080664467591,4320
did:plc:iwhkhmxmuuijb4q4mr5ce2v2,699,67,174,11,21,3.1225458911088957,4.074626865671642,0.46383271652315394,166.95315211805757,110
did:plc:xwu7mdlbeysxhnbn4eawhbbt,1493,55,102,9,14,4.391643972578606,3.272727272727273,0.3950461658389816,167.04000409722053,300
did:plc:2pnoccbflm5q5e7vq5nnbuqm,96,88,395,16,50,5.784244926512901,6.238636363636363,0.6428016984388271,160.39877592592603,101
did:plc:e7wsloqdplbuzjsqm3qpqgxa,249,44,33,2,2,1.5134206610891916,1.8409090909090908,0.30020339888980296,166.86193216435336,155
did:plc:e3prxhjm6btbom6znmknladw,200,172,25,1,2,3.9473408248912896,1.1627906976744187,1.268384965045883,164.8768674768535,386
did:plc:szmvscdi53fkgcqcktlipmka,101,23,21,1,10,0.5852779155898078,2.391304347826087,0.16415885831582483,167.10799254629623,29
did:plc:2fl7ovawg2sknl4u3cwx2ep5,704,30,19,0,1,0.4721011706077218,1.6666666666666667,0.18961409365478882,165.09290912037093,32
did:plc:jfiqbrn3f3tq6p2e3uqjo2ma,3655,117,3664,768,136,52.11528120661391,40.042735042735046,0.8650430685623974,165.09951090277897,201
did:plc:jitquoy6noyhqv47kcyil2zu,271,22,69,9,10,1.047231299776107,5.0,0.14031044806430862,157.95438019676064,27
did:plc:mianczi5a4ys555k67bpio6t,2,57,9,0,35,1.1293548888446767,1.7719298245614035,0.4088643040385706,164.80535930555453,93
did:plc:otxlnpwtdh7wafpqg4qa32zp,1070,28,30,1,3,0.6909387840220369,2.2142857142857144,0.20766477626004115,164.22966368055455,40
did:plc:ipieiruluwu3cvaq62xsuf3j,198,3548,629,78,743,52.633098951054386,1.4086809470124013,25.891654609775415,167.00931990740753,4320
did:plc:ssm4bp74aryvftdrtcjpvsif,130,36,41,0,21,1.1160514378450912,2.7222222222222223,0.2742943458982295,156.36866729166772,45
did:plc:w6qrcfziit4rezwirwdvkxgt,15,82,32,12,0,1.3274840710193014,1.5365853658536586,0.5939800337369321,167.03073320601825,103
did:plc:vdoc6abqiocbyzr55ffrz56z,134,8,22,4,2,0.2839918280203594,4.5,0.05670636978598217,164.77380247685093,21
did:plc:tzngryn6ntdt3uorlog2cgub,6499,80,181,28,40,10.35295884088111,4.1125,0.5521201572196671,166.98434775462857,812
did:plc:qojvbhtc36agmdmoxuxug23w,521,19,48,4,3,1.855401095633399,3.8947368421052633,0.13485793397599363,166.91521701388888,146
did:plc:4hqifvrs44ybjnxldgwz5pnc,27,32,20,1,4,0.6186896796089477,1.78125,0.2432425145899909,159.89945182870383,40
did:plc:4say4wrnwbiywzzxp3bybzsw,13503,583,738,108,129,42.14478221457963,2.672384219554031,3.550207316800258,166.34791023148153,4320
did:plc:e4thtahrbxqkiocwif5eai76,544,139,529,14,69,6.512562591953907,5.402877697841727,0.8381175875466392,166.9300352199072,144
did:plc:am7z5hkeha4qb7xdhdkaapfn,56,46,59,2,10,1.170570196345873,2.5434782608695654,0.31919993764112864,166.9955503240752,56
